16.365196891395197	21.44131947613512
33.34891045447748	15.329912309902095
53.9381075850294	22.179374461329445
44.693809397033085	16.78251399251546
11.842766300951034	34.2937480790077
27.4718160253777	42.02222581774291
13.998206787312892	22.106755999835112
20.388472713647687	19.01537214876623
21.92505023587435	39.06129584115484
16.15775205193062	28.14062731657132
27.50384632758351	13.157461288986688
40.95365181583652	13.323289608507356
30.810625170919195	13.834557437303712
25.52997111641866	15.983392833927166
16.596744147333517	42.29814161434321
51.58700110370186	21.920484869656335
15.451012326930126	30.43031256744745
52.37756057990441	29.78707872295583
28.75865523333322	17.984853868230815
17.053756459424637	36.64517502709518
30.692430864067326	18.201005324815583
18.59871666607299	16.76531177586098
36.26702292988538	13.273424720839913
51.7126490378007	21.67967473017
44.99807325902282	18.71207898921097
22.78121188845443	41.14198722164808
47.34820943562747	17.80022395707
30.050474343337296	44.58922558708112
11.69585961478425	26.24912282941133
52.065784712786154	26.49650252702065
32.260303685446026	45.85959606766315
18.90660386275249	35.321732194807524
22.696832245745668	40.16899960156276
10.995437821580651	29.32451616109096
48.14669864007638	22.949010034621303
38.86775904272902	18.525372823792665
54.28220282231732	23.878677014229318
23.189138110967406	20.417006596169035
39.47730364858205	15.226774021548458
18.992284547450648	21.87741836065176
27.207077987400687	13.13156353101446
32.492036346236176	12.876110467166257
17.233842136824727	42.60691377405094
12.235353221000743	24.297363371382055
15.636135348089333	19.428487895307768
12.663829424138854	36.26402999310241
26.441706691162423	18.272743361371326
22.4011809508141	40.989152618833174
20.031745337849983	42.99318744700277
13.429516669903819	26.22723606197063
48.86214544864691	25.431882738868712
12.724638723958414	33.32083142769398
17.199252264507635	28.065947425427314
34.02955776475522	14.83950179419707
57.02576522410884	26.577383934984223
12.158398962845538	37.3060098526358
27.551127074021736	15.887367579141134
30.153590656991874	44.915776805673225
15.95165803745046	26.547817690507948
46.5766244043687	20.760094356754067
12.013346352710442	25.070426456214516
33.467836449112156	18.002564262512564
53.384237385305696	24.455173938060675
27.596112271779702	14.315111155530657
36.36909941646153	12.318300904478939
32.87865854625505	14.739569288280268
19.797209380993934	17.965596045318016
38.796320721707936	16.946314413672596
20.93003813218463	19.90686704230584
27.618462935490477	42.09072352686354
21.313547626493335	14.79774217086627
